img_id,father,mother,pgf,pgm,mgf,mgm
88679,,,,,,
88680,,,,,,
364077,,,,,,
364242,,,,,,
364113,,,,,,
364164,,,,,,
364243,,,,,,
364176,,,,,,
96854,,,,,,
364178,,,,,,
373275,,,,,,
86404,,,,,,
364196,,,,,,
364198,,,,,,
364204,,,,,,
364206,,,,,,
364209,,,,,,
364207,,,,,,
364211,,,,,,
364312,,,,,,
364338,,,,,,
364347,,,,,,
364350,,,,,,
364356,,,,,,
364489,,,,,,
364409,,,,,,
364486,,,,,,
86930,,,,,,
86570,,,,,,
364694,,,,,B1998-6084023,B2000-6098144
364703,,,,,,
364715,,,,,,
364717,,,,,,
364736,,,,,,
364740,,,,,B1996-6086097,B1998-6084085
364741,,,,,B1996-6086097,B1998-6084085
364712,,,,,,
364714,,,,,,
364711,,,,,,
364708,,,,,,
364709,,,,,,
88649,,,,,,
88660,,,,,,
364494,,,,,,
364525,,,,,,
364519,,,,,,
365038,,,,,,
365041,,,,,,
365046,,,,,,
365045,,,,,,
365042,,,,,,
88477,,,,,,
88475,,,,,,
367087,,,,,,
92836,,,,,,
365381,,,,,,
365448,,,,,,
365446,,,,,,
365642,,,,,,
365637,,,,,,
365628,,,,,,
365594,,,,,,
367646,,,,,,
367602,,,,,,
367600,,,,,,
366227,,,,,,
366220,,,,,,
366217,,,,,,
366216,,,,,,
366210,,,,,,
365992,,,,,,
365800,,,,,,
365795,,,,,,
365793,,,,,,
365705,,,,,,
365687,,,,,,
372442,,,,,,
365555,,,,,,
372103,,,,,,
365062,,,,,,
367652,,,,,,
372110,,,,,,
372405,,,,,,
365058,,,,,,
365061,,,,,,
365057,,,,,,
365073,,,,,,
365079,,,,,,
367586,,,,,,
366263,,,,,,
367665,,,,,,
367687,,,,,,
372099,,,,,,
367727,,,,,,
372089,,,,,,
367706,,,,,,
365154,,,,,,
365063,,,,,,
366443,,,,,,
365547,,,,,,
365546,,,,,,
365539,,,,,,
365520,,,,,,
366219,,,,,,
366215,,,,,,
367643,,,,,,
365802,,,,,,
365717,,,,,,
365692,,,,,,
365691,,,,,,
366259,,,,,,
365456,,,,,,
365995,,,,,,
365682,,,,,,
366249,,,,,,
366230,,,,,,
368212,,,,,,
365501,,,,,,
365680,,,,,,
366229,,,,,,
371541,,,,,,
371536,,,,,,
366654,,,,,,
366644,,,,,,
366496,,,,,B2002,B2005
366442,,,,,,
366441,,,,,,
366275,,,,,,
366273,,,,,,
366260,,,,,,
366256,,,,,,
366232,,,,,,
366231,,,,,,
365996,,,,,,
365678,,,,,,
365080,,,,,,
365078,,,,,,
363901,,,,,,
87813,,,,,,
88633,,,,,,
373706,,,,,,
88682,,,,,,
88643,,,,,,
371681,,,,,,
88637,,,,,,
88461,,,,,,
86933,,,,,,
92825,,,,,,
88681,,,,,,
428843,,,,,,
335572,,,,,,
318609,,,,,,
317467,,,,,,
317459,,,,,,
315634,,,,,,
315002,,,,,,
314988,,,,,,
314601,,,,,,
313710,,,,,,
178121,,,,,,
166408,DV0516-07-975,DV07237-05-805,DV0516-01-184,B06-6148423,B02-6507084,
166406,,,DV04290-91-2617,NL95-9588798,DV04290-84-1701,
165003,,,B02-3025837,,,
428847,,,,,,
393642,,,,,,
392593,,,,,,
335574,,,,,,
318610,,,,,,
317965,,,,,,
317460,,,,,,
315635,,,,,,
315003,,,,,,
314989,,,,,,
314602,,,,,,
313711,,,,,,
165442,B99-6061166,,,,,
166407,,DV02098-01-711,NL94-2227959,B93-6685736,NL95-5594605,
428848,,,,,,
393643,,,,,,
393264,,,,,,
392595,,,,,,
318611,,,,,,
317472,,,,,,
317461,,,,,,
315636,,,,,,
315004,,,,,,
314991,,,,,,
314606,,,,,,
313712,,,,,,
428853,,,,,,
393644,,,,,,
393265,,,,,,
392596,,,,,,
318613,,,,,,
317473,,,,,,
317462,,,,,,
315637,,,,,,
315334,,,,,,
314992,,,,,,
314607,,,,,,
313714,,,,,,
428856,,,,,,
393645,,,,,,
393266,,,,,,
392597,,,,,,
317475,,,,,,
317463,,,,,,
315638,,,,,,
314993,,,,,,
314609,,,,,,
313716,,,,,,
428857,,,,,,
393646,,,,,,
393267,,,,,,
392711,,,,,,
392599,,,,,,
317476,,,,,,
317464,,,,,,
316072,,,,,,
314994,,,,,,
314610,,,,,,
313718,,,,,,
428860,,,,,,
393647,,,,,,
393268,,,,,,
392600,,,,,,
316075,,,,,,
315344,,,,,,
314995,,,,,,
314858,,,,,,
313719,,,,,,
428862,,,,,,
393648,,,,,,
393269,,,,,,
392713,,,,,,
392602,,,,,,
317468,,,,,,
316077,,,,,,
315351,,,,,,
314996,,,,,,
314859,,,,,,
313722,,,,,,
428865,,,,,,
393649,,,,,,
393270,,,,,,
393252,,,,,,
392603,,,,,,
316079,,,,,,
315355,,,,,,
314997,,,,,,
314861,,,,,,
313723,,,,,,
428867,,,,,,
393650,,,,,,
392604,,,,,,
316080,,,,,,
315630,,,,,,
314998,,,,,,
314862,,,,,,
313725,,,,,,
428869,,,,,,
392605,,,,,,
315631,,,,,,
314999,,,,,,
314863,,,,,,
313724,,,,,,
428870,,,,,,
393274,,,,,,
392607,,,,,,
316085,,,,,,
315632,,,,,,
315000,,,,,,
314864,,,,,,
313726,,,,,,
428871,,,,,,
393277,,,,,,
392609,,,,,,
317967,,,,,,
315633,,,,,,
314982,,,,,,
313727,,,,,,
428872,,,,,,
393282,,,,,,
392611,,,,,,
317968,,,,,,
316088,,,,,,
314983,,,,,,
313732,,,,,,
428873,,,,,,
393283,,,,,,
317969,,,,,,
316089,,,,,,
393285,,,,,,
316091,,,,,,
314986,,,,,,
393288,,,,,,
314987,,,,,,
315001,,,,,,
393296,,,,,,
393298,,,,,,
393302,,,,,,
343345,,,,,,
339815,,,,,,
339813,,,,,,
339810,,,,,,
339808,,,,,,
339807,,,,,,
339806,,,,,,
339804,,,,,,
339802,,,,,,
339798,,,,,,
339794,,,,,,
339789,,,,,,
339785,,,,,,
339781,,,,,,
339718,,,,,,
270957,,,,,,
270955,,,,,,
270954,,,,,,
270953,,,,,,
270952,,,,,,
270951,,,,,,
270930,,,,,,
270928,,,,,,
133838,,,,,,
195197,,,,,B03-6192634,
190731,,,,,B96-6598538,NL94-1861249
188235,NL05-1731421,NL10-1082875,NL96-1160887,NL02-2358081,NL02-5255446,NL05-5535809
188233,B03-5207447,B00-5098153,B99-5247071,B95-5211928,B98-5149694,B99-5074811
188230,,,B97-6416001,B94-5120873,,
188227,,NL08-1559465,NL01-5151021,,,
178120,,NL01-1106788,,,,
178119,,NL01-1106788,,,,
178118,NL03-1168559,NL04-2082550,NL96-2312124,NL01-1922847,NL96-5666011,NL96-5666017
178116,NL08-2017296,NL04-1358552,NL04-1326803,NL06-1521404,NL98-1895863,NL00-1177139
133984,,,,,,
133983,,,,,,
133981,,,,,,
133979,,,,,,
133978,,,,,,
133976,,,,,,
133975,,,,,,
133974,,,,,,
133972,,,,,,
133970,,,,,,
133969,,,,,,
133867,,,,,,
133866,,,,,,
133864,,,,,,
133863,,,,,,
133862,,,,,,
133861,,,,,,
133860,,,,,,
133859,,,,,,
133858,,,,,,
133856,,,,,,
133855,,,,,,
133854,,,,,,
133853,,,,,,
133851,,,,,,
133850,,,,,,
133848,,,,,,
133845,,,,,,
133843,,,,,,
133842,,,,,,
133841,,,,,,
133840,,,,,,
133839,,,,,,
133837,,,,,,
133836,,,,,,
133835,,,,,,
133834,,,,,,
133833,,,,,,
133832,,,,,,
133831,,,,,,
133830,,,,,,
133829,,,,,,
133828,,,,,,
133827,,,,,,
133826,,,,,,
133825,,,,,,
133824,,,,,,
133822,,,,,,
133821,,,,,,
133819,,,,,,
133818,,,,,,
133817,,,,,,
133815,,,,,,
133814,,,,,,
133757,,,,,,
133755,,,,,,
133754,,,,,,
133752,,,,,,
133751,,,,,,
133748,,,,,,
133745,,,,,,
133744,,,,,,
133742,,,,,,
133740,,,,,,
133739,,,,,,
133738,,,,,,
133737,,,,,,
133736,,,,,,
133712,,,,,,
610776,,,,,,
610999,,,,,,
611000,,,,,,
611001,,,,,,
610774,,,,,,
610773,,,,,,
610772,,,,,,
610771,,,,,,
610770,,,,,,
610769,,,,,,
610768,,,,,,
610767,,,,,,
610766,,,,,,
610765,,,,,,
610764,,,,,,
610763,,,,,,
610762,,,,,,
610761,,,,,,
610760,,,,,,
610759,,,,,,
610758,,,,,,
610757,,,,,,
610756,,,,,,
610755,,,,,,
610754,,,,,,
610753,,,,,,
610752,,,,,,
610751,,,,,,
610750,,,,,,
610749,,,,,,
610748,,,,,,
610747,,,,,,
610746,,,,,,
610745,,,,,,
610744,,,,,,
610743,,,,,,
610742,,,,,,
188264,,,,,,
100109,,,,,,
188265,,,,,,
100110,,,,,,
188266,,,,,,
188148,,,,,,
188155,,,,,,
189893,,,,,,
188279,,,,,,
188161,,,,,,
188162,,,,,,
188168,,,,,,
188172,,,,,,
189436,,,,,,
189437,,,,,,
188298,,,,,,
189457,,,,,,
403717,,,,,,
403716,,,,,,
403715,,,,,,
403720,,,,,,
403719,,,,,,
403718,,,,,,
403714,,,,,,
403713,,,,,,
307024,,,,,,
307022,,,,,,
307021,,,,,,
307020,,,,,,
307019,,,,,,
307018,,,,,,
307017,,,,,,
307014,B02-3025837,NL06-1078569,B92-3138647,B87-3089349,B02-3025836,B00-3244492
99494,,,,,,
100117,,,,,,
100116,,,,,,
100114,,,,,,
99529,,,,,,
99527,,,,,,
99521,,,,,,
99515,,,,,,
99512,,,,,,
99509,,,,,,
99499,,,,,,
99498,,,,,,
99496,,,,,,
655636,,,,,,
668618,,,,,,
668617,,,,,,
655635,,,,,,
593938,,,,,,
674251,,,,,,
674252,,,,,,
674253,,,,,,
674250,,,,,,
514269,,,NL02-2126165,NL99-1444184,B05-3224593,B06-2452361
278391,,,,,,
278392,,,,,,
637787,,,,,,
278399,,,,,,
637789,,,,,,
643490,,,,,,
637790,,,,,,
618672,,,,,,
278401,,,,,,
618673,,,,,,
314721,,,,,,
618674,,,,,,
278404,,,,,,
618887,,,,,,
603636,,,,,,
446333,,,,,,
569785,,,,,,
558261,,,,,,
295943,,,NL76-1837108,NL79-3426670,NL97-1593210,NL97-1582849
568936,,,,,,
537197,,,,,,
537194,,,,,,
278280,,,,,,
568489,,,,,,
492474,,,,,,
559818,,,,,,
490321,,,,,,
490322,,,,,,
501371,,,,,,
581057,,,,,,
493025,,,,,,
377086,,,,,,
442438,,,,,,
402898,,,,,,
278901,,,,,,
278894,,,,,,
278883,,,,,,
278912,,,,,,
442441,,,,,,
442439,,,,,,
335466,,,,,,
335460,,,,,,
573919,,,,,BELG2006-6410690,BELG2005-6449940
549485,,,B07-6399395,B07-6367908,,
598108,,,,,,
598107,,,,,,
278427,,,,,,
369672,,,,,,
278924,,,,,,
278926,,,,,,
296555,,,,,,
296554,,,,,,
278907,,,,,,
278888,,,,,,
423325,,,,,,
294417,,,,,,
294414,,,,,,
377576,,,,,,
278900,,,,,,
525990,,,,,,
505845,,,,,,
278904,,,,,,
278898,,,,,,
525989,,,,,,
525983,,,,,,
321052,,,,,,
278889,,,,,,
278895,,,,,,
278887,,,,,,
278921,,,,,,
278919,,,,,,
278915,,,,,,
498632,,,,,,
571014,,,,,,
467679,,,,,,
290703,,,,,,
612411,,,,,,
442260,,,,,,
226570,,,NL91-1122331,NL89-0542331,CHN01-09-001458,CHN98-10-539145
226589,,,CHN03-09-328859,B99-3001212,CHN03-09-019205,CHN08-10-539145
226590,,,CHN03-09-328859,B99-3001212,CHN03-09-019205,CHN08-10-539145
226613,,,B94-6051625,B93-6163008,,
226614,,,NL89-0542332,NL89-0542331,,
226680,,,CHN01-09-115101,B96-6086064,,
226676,,,CHN03-10-328859,B99-3001212,CHN00-09-020381,CHN99-10-077470
226656,,,CHN03-09-019205,CHN98-10-539145,B96-3243186,CHN95-447759
290202,,,,,,
226657,,,CHN00-10-020006,B96-2363131,NL99-5955060,CHN98-10-539248
226661,,,CHN07-09-359228,CHN04-09-152721,B96-3096010,CHN00-10-020466
226532,,,,,,
226492,,,B96-3096010,B91-3368098,,
226542,,,B91-4021798,B83-4026009,NL99-5966060,CHN98-10-539248
226527,,,CHN98-10-539112,B94-6563084,NL89-0542332,NL89-0542331
226498,,,AU96-0185,CHN97-010158,AU96,AU97
226508,,,B94-5032821,AU95-0018,CHN98-09-019021,AU99
226506,,,B00-5150506,CHN00-09-000481,CHN99-09-219681,AU98
226469,,,B457421-68,NL5383220-93,B45421-68,B0275458-74
226558,,,B04-6463847,B00-6017550,NL02-1921173,CHN05-099153
678406,,,,,,
678405,,,,,,
678312,,,,,,
678311,,,,,,
625714,,,,,,
625712,,,,,,
607157,,,,,,
606263,,,,,,
543251,,,,,,
533325,,,,,,
506165,,,B04-6463847,B00-6017550,NL02-1921173,CHN05-099153
503414,,,,,,
475562,,,,,,
397010,,,,,,
226560,,,NL98-9848742,NL94-9488359,NL96-9667066,NL97-9738392
226555,,,CHN98-09-019021,CHN02-09-276793,B94-5032821,AU95-0018
226515,,,CHN98-09-019021,CHN02-09-276793,B94-5032821,AU95-0018
226472,,,,WWC4000-90,,
226471,,,,,,
226464,,,,,,
226463,,,,,GFL303-99,GFL363-99
576293,,,,,,
613492,,,,,,
637095,,,,,,
672734,,,,,,
672736,,,B2003-6147141,,B2003-6147141,
592676,,,,,,
576603,,,,,,
672735,,,,,,
672737,,,B2003-6147141,,,
637185,,,,,,
637165,,,,,,
637180,,,,,,
672731,,,,,,
576617,,,,,,
672730,,,,,,
672732,,,,,,
637188,,,,,,
673082,,,,,,
576607,,,,,,
666118,,,,,,
665794,,,,,,
647348,,,,,,
647346,,,,,,
641819,CHN11-01-1001491,B08-4112114,NL08-3857042,B09-6219376,,
626082,,,,,,
484982,NL05-1191690,NL07-5711981,,,,
484646,,,,,,
407877,,,,,,
96163,,,,,,
200537,,,,,,
256011,,,,,,
15638,,,,,,
15901,,,,,,
96176,,,,,,
665795,,,,,,
647350,CHN11-01-1001491,B08-4112114,NL08-3857042,B09-6219376,,
647345,,,,,,
647240,,,,,,
626084,,,,,,
404722,,,,,,
425334,,,,,,
200553,,,NL90-2656686,NL93-1060901,B97-5210527,B96-2167682
147245,,,,,,
96165,,,,,,
15653,,,,,,
15641,,,,,,
665793,,,,,,
657053,,,,,,
647357,,,,,,
647356,,,,,,
642895,,,,,,
626083,,,,,,
272826,,,,,,
263224,,,,,,
256010,,,,,,
31172,,,,,,
74752,,,B96,CHN01,B97,B99
665796,,,,,,
647360,,,,,,
647359,,,,,,
647358,,,,,,
647354,,,,,,
625901,,,,,,
200548,,,,,,
15899,,,,,,
31186,,,,,,
31168,,,,,,
665797,,,,,,
625896,,,,,,
441442,,,,,,
94772,,,,,,
425335,,,,,,
204818,,,,,,
120841,,,,,,
208636,,,,,,
666120,,,,,,
666119,,,,,,
259303,,,,,,
666304,,,,,,
666303,,,,,,
666320,,,,,,
666319,,,,,,
666324,,,,,,
666323,,,,,,
666322,,,,,,
647372,,,,,,
647355,,,,,,
647352,,,,,,
647351,,,,,,
647349,,,,,,
640429,,,,,,
629743,,,,,,
630187,,,,,,
629740,,,,,,
625897,,,,,,
545625,,,B91,B93,B04,B04
411944,,,NL90-2656686,NL93-1060901,B97-5210527,B96-2167682
268487,,,,,,
265474,,,,,,
208637,,,,,,
671047,,,,,,
671046,,,,,,
671045,,,,,,
671022,,,,,,
671021,,,,,,
671020,,,,,,
671019,,,,,,
671018,,,,,,
671017,,,,,,
671016,,,,,,
671015,,,,,,
671014,,,,,,
670909,,,,,,
670908,,,,,,
670907,,,,,,
670906,,,,,,
670905,,,,,,
670904,,,,,,
670903,,,,,,
670902,,,,,,
670901,,,,,,
670900,,,,,,
670899,,,,,,
670898,,,,,,
670897,,,,,,
670896,,,,,,
670895,,,,,,
670894,,,,,,
670893,,,,,,
670892,,,,,,
670891,,,,,,
670890,,,,,,
168305,,,,,,
168294,,,,,,
38618,,,,,,
440105,,,,,,
168317,,,NL91-1122331,NL89-0542331,NL91-1122331,NL89-0542331
102798,,,,,,
101924,,,B94-6434152,NL94-2412892,NL94-2412106,NL96-1606324
440112,,,,,,
168297,,,,,,
154481,,,,,,
14300,,,,,,
38624,,,,,,
440117,,,,,,
440050,,,,,,
168298,,,,,,
154479,,,,,,
101925,,,,,,
100867,,,,,,
440124,,,,,,
440070,,,,,,
101942,,,,,,
101933,,,,,,
38631,,,,,,
154478,,,,,,
101074,,,,,NL00-1807347,NL00-1807342
102804,,,,,,
100870,,,,,,
102803,,,,,,
101048,,,,,,
101911,,,,,,
101069,,,,,NL00-1807347,NL00-1807342
13156,,,,,,
287291,,,,,,
38647,,,,,,
38653,,,,,,
102800,,,,,,
168295,,,,,,
444785,,,,,,
444786,,,,,,
444790,,,,,,
444788,,,,,,
444787,,,,,,
444783,,,,,,
444780,,,,,,
444778,,,,,,
444777,,,,,,
444776,,,,,,
14295,,,,,,
13149,,,,,,
13155,,,,,,
471747,,,,,,
483819,,,,,,
532735,,,,,,
640756,,,,,,
640758,,,,,,
575147,,,,,,
677452,,,,,,
471752,,,,,,
581864,,,,,,
677465,,,,,,
677463,,,,,,
677462,,,,,,
677461,,,,,,
677460,,,,,,
677459,,,,,,
677458,,,,,,
677457,,,,,,
677456,,,,,,
677455,,,,,,
677454,,,,,,
677453,,,,,,
677451,,,,,,
677450,,,,,,
677449,,,,,,
677448,,,,,,
677447,,,,,,
677446,,,,,,
677445,,,,,,
677444,,,,,,
677443,,,,,,
677442,,,,,,
677441,,,,,,
677440,,,,,,
677439,,,,,,
677438,,,,,,
677437,,,,,,
677436,,,,,,
677435,,,,,,
677434,,,,,,
677425,,,,,,
641210,,,,,,
653962,,,,,,
640832,,,,,,
640831,,,,,,
640830,,,,,,
640829,,,,,,
640827,,,,,,
640826,,,,,,
640825,,,,,,
640824,,,,,,
640823,,,,,,
640821,,,,,,
640820,,,,,,
640819,,,,,,
640818,,,,,,
640817,,,,,,
640815,,,,,,
640814,,,,,,
640813,,,,,,
640812,,,,,,
640808,,,,,,
640807,,,,,,
640806,,,,,,
640805,,,,,,
640755,,,,,,
640754,,,,,,
599222,,,,,,
599221,,,,,,
573258,,,,,,
565951,,,,,,
558879,,,,,,
558878,,,,,,
555349,,,,,,
555121,,,,,,
555120,,,,,,
523766,,,,,,
502569,,,,,,
481250,,,,,,
476196,,,,,,
472695,,,,,,
472044,,,,,,
471795,,,,,,
471787,,,,,,
471784,,,,,,
471778,,,,,,
471777,,,,,,
668238,,,,,,
666668,,,,,,
639629,,,,,,
627998,,,,,,
606461,,,,,,
628012,,,,,,
621986,,,,,,
606468,,,,,,
628030,,,,,,
681782,,,,,,
669353,,,,,,
630263,,,BE03-4329022,B05-3207953,,
628161,,,,,,
628051,,,,,,
628050,,,,,,
606466,,,,,,
606465,,,,,,
606464,,,,,,
606463,,,,,,
270573,,,,,,
357733,,,,,,
272584,,,,,,
412418,,,,,,
404390,,,,,,
329977,,,,,,
275107,,,,,,
270738,,,,,,
270565,,,,,,
270556,,,,,,
179040,,,,,,
179106,,,,,,
135859,,,,B96-6307183,,
135643,,,,,,
357737,,,,,,
135634,,,,,,
322530,,,,,,
270697,,,,,,
270703,,,,,,
270568,,,,,,
270559,,,,,,
135637,,,,B93-5188111,,
180611,,,,,,
135871,,,,,,
135639,,,,,,
323394,,,,,,
322499,,,,,,
275106,,,,,,
275102,,,,,,
270699,,,,,,
270562,,,,,,
250781,,,,,,
135866,,,,,,
413314,,,,,,
353976,,,,,,
323441,,,,,,
272643,,,,,,
270702,,,,,,
331994,,,,,,
323442,,,,,,
270696,,,,,,
332000,,,,,,
270709,,,,,,
332002,,,,,,
270715,,,,,,
331995,,,,,,
332001,,,,,,
270740,,,,,,
342519,,,,,,
136330,,,,,,
145752,,,,,,
135665,,,,,,
180557,,,,,,
249697,,,,,,
249651,,,,,,
145763,,,,,,
143244,,,,,,
330141,,B07-6363154,,,,
256178,,,,,,
272668,,,,,,
332079,,,,,,
255951,,,,,,
332081,,,,,,
363044,,,,,,
363043,,,,,,
363041,,,,,,
363040,,,,,,
355878,,,,,,
357770,,,,,,
357360,,,,,,
276697,,,,,,
356417,,,,,,
356409,,,,,,
356395,,,,,,
355936,,,,,,
355913,,,,,,
355895,,,,,,
270695,,,,,,
270693,,,,,,
270691,,,,,,
270689,,,,,,
270554,,,,,,
270550,,,,,,
270541,,,,,,
197637,,,,,,
187483,,,,,,
187481,,,,,,
146942,,,,,,
135863,,,,,,
173192,,,B96-6615170,NL02-1009070,B94-6214394,B96-3121904
173202,CHN00-10-020095,,,,CHN99-10-13908999,CHN00-10-020466
173203,,,NL91-1122331,,NL91-1122331,B96-6086064
173196,,,B97-2444300,B92-0619006,B02-6091535,B01-6255132
173199,BELG08-6314692,BELG08-6314942,,,,
106116,,,NL00-1490061,NL03-1167294,T04-38764,T07-98021
106115,,,,,,
608152,,,,,,
557234,,,,,,
557235,,,,,,
531897,,,,,,
173193,,,B88-6318649,B81-6463238,B00-6156138,B98-6594049
173197,,B09-6222995,B82-6380170,B96-6223260,,
173194,,,B88-6318649,B81-6463238,B00-6156138,B98-6210407
531825,,,,,,
531827,,,,,,
531828,,,,,,
531830,,,,,,
531831,,,,,,
531832,,,,,,
531833,,,,,,
531834,,,,,,
530361,,,,,,
530359,,,,,,
479756,,,,,,
479757,,,,,,
479758,,,,,,
479759,,,,,,
479752,,,,,,
479753,,,,,,
479754,,,,,,
479755,,,,,,
445647,,,,,,
445646,,,,,,
445637,,,,,,
445607,,,,,,
445605,,,,,,
445603,,,,,,
445601,,,,,,
445598,,,,,,
445584,,,,,,
445579,,,,,,
244374,,,,,,
178504,,,CHN00-10-020095,,CHN99-10-693281,CHN00-10-020466
178092,,,,,,
178091,,,,,,
173258,,,,,,
173209,,,,,,CHN2006-10-475948
173207,,,,,NL91-1122331,
173205,,,,,NL91-1122331,
147433,,,,,,
102787,,,,,,
75195,,,,,,
75187,,,,,,
41812,,,,,,
43649,,,,,,
43647,,,,,,
43646,,,,,,
43645,,,,,,
43642,,,,,,
43641,,,,,,
43640,,,,,,
43639,,,,,,
43638,,,,,,
43637,,,,,,
41811,,,,,,
485632,,,,,,
619379,,,,,,
619378,,,,,,
619376,,,,,,
616994,,,,,,
558846,,,,,,
614454,,,,,,
614452,,,,,,
614450,,,,,,
614448,,,,,,
613160,,,,,,
613157,,,,,,
559231,,,,,,
540164,,,,,,
540163,,,,,,
540162,,,,,,
537480,,,,,,
537476,,,,,,
537475,,,,,,
519784,,,,,,
519778,,,,,,
519776,,,,,,
519773,,,,,,
485634,,,,,,
485633,,,,,,
485630,,,,,,
458682,,,,,,
458681,,,,,,
458680,,,,,,
458679,,,,,,
456861,,,,,,
453282,,,,,,
667832,,,,,,
628460,,,,,,
625800,,,,,,
591979,,,,,,
561313,,,,,,
537208,,,,,,
503479,,,,,,
491073,,,,,,
422185,,,,,,
363647,,,,,,
237175,,,,,,
237032,,,,,,
237014,,,,,,
628461,,,,,,
489711,,,,,,
237018,,,,,,
238114,,,,,,
237019,CHN2001-10-225830,CHN2005-10-393953,,,,
237020,,,,,,
237033,,,,,,
237044,,,,,,
237105,,,,,,
237060,,,,,,
237123,,,,,,
439245,,,,,,
237127,,,,,,
237130,,,,,,
237135,,,,,,
237140,CHN04-09-007132,CHN07-09-0021112,B96-3096031,,CH02-10-695514,CHN04-09-007137
237187,,,B96-3096010,NL97-1642361,,
237154,,,,,,
237188,,,,,,
237317,,,AU96-2193,,CHN04-09-05591,CHN00-10-020449
237310,,,,,,
237312,,,,,,
237375,,,,,,
238931,,,,,,
256536,,,,,,
328288,,,,,,
325830,,,,,,
667834,,,,,,
667833,,,,,,
629615,,,,,,
629614,,,,,,
628477,,,,,,
628459,,,,,,
628458,,,,,,
577263,,,,,,
608859,,,,,,
608771,,,,,,
608770,,,,,,
608768,,,,,,
608181,,,,,,
608180,,,,,,
597869,,,NL2005-1441774,NL2005-5531111,,NL2002-1635222
592695,,,,,,
592691,,,,,,
592690,,,,,,
580223,,,,,,
577266,,,,,,
577265,,,,,,
577264,,,,,,
569838,,,,,,
569490,,,,,,
561314,,,,,,
561308,,,,,,
561306,,,,,,
561307,,,,,,
544142,,,,,,
542362,,,,,,
537212,,,,,,
537209,,,,,,
537207,,,,,,
503482,,,,,,
491077,,,,,,
491076,,,,,,
491075,,,,,,
489761,,,,,,
489712,,,,,,
457187,,,,,,
457188,,,,,,
457186,,,,,,
442387,,,,,,
422184,,,,,,
363644,,,,,,
363641,,,,,,
363640,,,,,,
363638,,,,,,
363637,,,,,,
363636,,,,,,
363635,,,,,,
363634,,,,,,
363633,,,,,,
363632,,,,,,
363631,,,,,,
363630,,,,,,
363629,,,,,,
363628,,,,,,
363627,,,,,,
339608,,,,,,
336957,,,,,,
264565,,,,,,
264560,,,,,,
264549,,,,,,
264533,,,,,,
264521,,,,,,
264516,,,,,,
264513,,,,,,
264389,,,,,,
260245,,,,,,
237024,,,B96-3096010,NL97-1449357,AU96-2133,
566144,,,,,,
673184,,,,,,
673183,,,,,,
673171,,,,,,
673169,,,,,,
303840,,,,,,
303837,,CHN10-09-487418,CHN08-09-302796,,,
549318,,,,,,
428545,CHN10-09-487528,CHN12-09,,,,
433133,,,,,,
623622,,,,,,
643307,,,,,,
643306,,,,,,
604040,,,,,,
611181,CHN01-09-283395,CHN05-09-028582,,,,
114601,,,,,,
280510,CHN02-09-004353,CHN01-09-141944,,,,
114603,,,,,,
171610,,,,,,
166092,CHN06-09-278242,CHN09-01-001923,,,,
613713,,,,,,
611366,CHN01-09-283395,CHN05-09-028582,,,,
566140,,,,,,
559315,,,,,,
560734,,,,,,
568937,,,,,,
566142,,,,,,
566141,,,,,,
566985,,,,,,
566986,,,,,,
545427,,,,,,
545425,,,,,,
545426,,,,,,
114606,,,,,,
130853,,,,,,
137257,,,,,,
141717,,,,,,
144396,,,,,,
141732,,,,,,
141711,,,,,,
403232,,,,,,
425069,,,,,,
260753,,,,,,
299049,,,,,,
514633,,,,,,
514635,,,,,,
514629,,,,,,
514632,,,,,,
465339,,,,,,
465345,,,,,,
465332,,,,,,
465329,,,,,,
549408,,,,,,
283478,,,,,,
280828,CHN2009-09-131039,NL05-1376044,,,,
280817,CHN09-09-192024,CHN05-09-041580,,,,CHN02-09-168127
260739,CHN09-09-131039,CHN09-01-499289,,,,
260743,,,,,,
118320,,,,,,
115951,,,,,,
203788,,,,,,
156876,,,,,,
115104,,,,,,
150018,,,,,,
387501,,,,,,
303839,CHN08-09-302796,CHN07-09-018395,,,CHN99-09-008471,CHN06-09-300993
301417,,,,,,
417219,,,,,,
138671,,,,,,
262458,DV0215-10-200,CHN12-06-888568,,,,
260754,,,,,,
260755,,,,,,
174645,,,,,,
328732,,,,,,
131615,,,,,,
199173,,,,,,
199184,CHN03-09-002015,,,,,
203795,CHN06-09-309454,CHN05-09-168898,,,,
203798,CHN2009-09-131039,NL05-1376044,,,,
165082,,,,,,
403234,,,,,,
380776,,DV0730-09-204,,,,
425384,,,,,,
404861,,,,,,
384906,,,,,,
280508,CHN10-09-219365,CHN12-09-357669,,,,
280821,CHN10-09-219368,CHN10-09-060390,,,,
280505,CHN10-09-219368,CHN10-09-060390,,,,
280841,CHN11-09-517317,CHN12-09-336801,,,,
280860,CHN11-09-343723,CHN12-09-395126,,,,
280507,,CHN09-09-192082,,,,
203803,,,,,,
141715,,,,,,
203792,,,,,,
130858,,,,,,
138927,,CHN09-09-003329,KLPR99-15058,,,
114715,,,,,,
114711,,,,,,
199178,,,,,,
139704,,,,,,
174647,,,,,,
114597,,,,,,
116063,,,,,,
115953,,,,,,
294650,,,,,,
294648,,,,,,
225966,,CHN10-09-487444,,,CHN02-09-239997,CHN08-09-295032
118132,,,,,,
131803,,,,,,
287074,,DV0730-06-694,,,,
