img_id,ancestor,contribution
674628,CHN2015-01-1375651,0.5
674628,B2005-6052073,0.25
674628,B2007-5067344,0.25
674628,B2000-4065880,0.125
674628,B1998-4184729,0.0625
674628,B1998-3024841,0.0625
674628,B2001-6182211,0.125
674628,B1998-5296409,0.0625
674628,B1997-6523459,0.0625
674629,CHN2016-01-1485655,0.5
674629,CHN2013-01-1236632,0.25
674629,CHN2010-01-968017,0.125
674629,B2003-3186429,0.0625
674629,B2000-3128435,0.03125
674629,B1994-3238558,0.015625
674629,B1989-3315380,0.015625
674629,B1993-3183025,0.03125
674629,B1992-3082421,0.015625
674629,B1987-3052819,0.015625
674629,B1998-2398266,0.125
674629,B1994-5314930,0.0625
674629,B1991-5248546,0.03125
674629,B1991-5248516,0.03125
674629,B1995-2363122,0.0625
674629,B1990-2523263,0.03125
674629,B1987-3190166,0.03125
674629,CHN2012-24-608489,0.125
674629,CHN2014-01-00707,0.25
674629,B2008-6144214,0.125
674629,CHN2011-01-469905,0.125
674629,B2003-2120191,0.0625
674629,B1998-4185270,0.03125
674629,B1997-4263054,0.015625
674629,B1991-4560548,0.015625
674629,B1993-4429362,0.03125
674629,B1990-4208471,0.015625
674629,B1989-4139920,0.015625
674629,CHN2015-01-1375651,0.5
674629,B2005-6052073,0.25
674629,B2007-5067344,0.25
674629,B2000-4065880,0.125
674629,B1998-4184729,0.0625
674629,B1998-3024841,0.0625
674629,B2001-6182211,0.125
674629,B1998-5296409,0.0625
674629,B1997-6523459,0.0625
674630,CHN2018-01-1755690,0.5
674630,NL2010-1682295,0.25
674630,B2004-3227967,0.125
674630,NL2008-1537227,0.125
674630,NL2005-1394813,0.0625
674630,NL1998-1215809,0.0625
674630,NL1995-1942000,0.03125
674630,NL1993-2696143,0.03125
674630,NL2012-1619179,0.25
674630,NL2008-1537248,0.125
674630,NL2009-1186313,0.125
674630,NL2007-1817907,0.0625
674630,NL2004-2050252,0.03125
674630,NL2003-1103686,0.03125
674630,NL2008-1537236,0.0625
674630,NL2002-1635264,0.03125
674630,NL2001-1886517,0.03125
674630,CHN2018-01-1755004,0.5
674630,NL2010-1682336,0.25
674630,NL2007-1445537,0.125
674630,NL2006-2162375,0.125
674630,B2007-5067344,0.25
674630,B2000-4065880,0.125
674630,B1998-4184729,0.0625
674630,B1998-3024841,0.0625
674630,B2001-6182211,0.125
674630,B1998-5296409,0.0625
674630,B1997-6523459,0.0625
674631,CHN2018-01-1755690,0.5
674631,NL2010-1682295,0.25
674631,B2004-3227967,0.125
674631,NL2008-1537227,0.125
674631,NL2005-1394813,0.0625
674631,NL1998-1215809,0.0625
674631,NL1995-1942000,0.03125
674631,NL1993-2696143,0.03125
674631,NL2012-1619179,0.25
674631,NL2008-1537248,0.125
674631,NL2009-1186313,0.125
674631,NL2007-1817907,0.0625
674631,NL2004-2050252,0.03125
674631,NL2003-1103686,0.03125
674631,NL2008-1537236,0.0625
674631,NL2002-1635264,0.03125
674631,NL2001-1886517,0.03125
674631,CHN2018-01-1755004,0.5
674631,NL2010-1682336,0.25
674631,NL2007-1445537,0.125
674631,NL2006-2162375,0.125
674631,B2007-5067344,0.25
674631,B2000-4065880,0.125
674631,B1998-4184729,0.0625
674631,B1998-3024841,0.0625
674631,B2001-6182211,0.125
674631,B1998-5296409,0.0625
674631,B1997-6523459,0.0625
674633,CHN2018-01-1755690,0.5
674633,NL2010-1682295,0.25
674633,B2004-3227967,0.125
674633,NL2008-1537227,0.125
674633,NL2005-1394813,0.0625
674633,NL1998-1215809,0.0625
674633,NL1995-1942000,0.03125
674633,NL1993-2696143,0.03125
674633,NL2012-1619179,0.25
674633,NL2008-1537248,0.125
674633,NL2009-1186313,0.125
674633,NL2007-1817907,0.0625
674633,NL2004-2050252,0.03125
674633,NL2003-1103686,0.03125
674633,NL2008-1537236,0.0625
674633,NL2002-1635264,0.03125
674633,NL2001-1886517,0.03125
674633,CHN2018-01-1755004,0.5
674633,NL2010-1682336,0.25
674633,NL2007-1445537,0.125
674633,NL2006-2162375,0.125
674633,B2007-5067344,0.25
674633,B2000-4065880,0.125
674633,B1998-4184729,0.0625
674633,B1998-3024841,0.0625
674633,B2001-6182211,0.125
674633,B1998-5296409,0.0625
674633,B1997-6523459,0.0625
674635,CHN2014-01-1282213,0.5
674635,B2005-6336371,0.25
674635,B2002-2265327,0.125
674635,B2000-2352576,0.0625
674635,B2000-2352590,0.0625
674635,B1999-6340916,0.125
674635,B1994-6142774,0.0625
674635,B1994-6633774,0.0625
674635,B2007-5067344,0.25
674635,B2000-4065880,0.125
674635,B1998-4184729,0.0625
674635,B1998-3024841,0.0625
674635,B2001-6182211,0.125
674635,B1998-5296409,0.0625
674635,B1997-6523459,0.0625
674635,CHN2018-01-1755898,0.5
674635,NL2013-1239496,0.25
674635,NL2010-1682216,0.125
674635,NL2010-1682333,0.125
674635,NL2008-2049005,0.0625
674635,NL1998-5821450,0.03125
674635,NL2004-5430805,0.03125
674635,NL2004-2050343,0.0625
674635,NL2013-1239445,0.25
674637,CHN2014-01-1282213,0.5
674637,B2005-6336371,0.25
674637,B2002-2265327,0.125
674637,B2000-2352576,0.0625
674637,B2000-2352590,0.0625
674637,B1999-6340916,0.125
674637,B1994-6142774,0.0625
674637,B1994-6633774,0.0625
674637,B2007-5067344,0.25
674637,B2000-4065880,0.125
674637,B1998-4184729,0.0625
674637,B1998-3024841,0.0625
674637,B2001-6182211,0.125
674637,B1998-5296409,0.0625
674637,B1997-6523459,0.0625
674637,CHN2018-01-1755898,0.5
674637,NL2013-1239496,0.25
674637,NL2010-1682216,0.125
674637,NL2010-1682333,0.125
674637,NL2008-2049005,0.0625
674637,NL1998-5821450,0.03125
674637,NL2004-5430805,0.03125
674637,NL2004-2050343,0.0625
674637,NL2013-1239445,0.25
674641,CHN2010-01-340707,0.5
674641,B2003-4408129,0.25
674641,B2000-4065838,0.125
674641,B1996-4391910,0.0625
674641,B1993-4392044,0.0625
674641,B2000-4065905,0.125
674641,B1999-4392910,0.0625
674641,B1996-4271517,0.0625
674641,B2007-5067344,0.25
674641,B2000-4065880,0.125
674641,B1998-4184729,0.0625
674641,B1998-3024841,0.0625
674641,B2001-6182211,0.125
674641,B1998-5296409,0.0625
674641,B1997-6523459,0.0625
674641,B2010-6246152,0.5
674641,B2003-6452591,0.25
674641,B2004-6293144,0.25
674645,CHN2010-01-340707,0.5
674645,B2003-4408129,0.25
674645,B2000-4065838,0.125
674645,B1996-4391910,0.0625
674645,B1993-4392044,0.0625
674645,B2000-4065905,0.125
674645,B1999-4392910,0.0625
674645,B1996-4271517,0.0625
674645,B2007-5067344,0.25
674645,B2000-4065880,0.125
674645,B1998-4184729,0.0625
674645,B1998-3024841,0.0625
674645,B2001-6182211,0.125
674645,B1998-5296409,0.0625
674645,B1997-6523459,0.0625
674645,B2010-6246152,0.5
674645,B2003-6452591,0.25
674645,B2004-6293144,0.25
674647,CHN2010-01-340707,0.5
674647,B2003-4408129,0.25
674647,B2000-4065838,0.125
674647,B1996-4391910,0.0625
674647,B1993-4392044,0.0625
674647,B2000-4065905,0.125
674647,B1999-4392910,0.0625
674647,B1996-4271517,0.0625
674647,B2007-5067344,0.25
674647,B2000-4065880,0.125
674647,B1998-4184729,0.0625
674647,B1998-3024841,0.0625
674647,B2001-6182211,0.125
674647,B1998-5296409,0.0625
674647,B1997-6523459,0.0625
674647,B2010-6246152,0.5
674647,B2003-6452591,0.25
674647,B2004-6293144,0.25
674653,CHN2016-01-1485209,0.5
674653,CHN2012-01-1003021,0.25
674653,CHN2010-01-968039,0.125
674653,CHN2010-01-968052,0.125
674653,CHN2013-01-850566,0.25
674653,CHN2009-01-981165,0.125
674653,BELG2007-6300508,0.0625
674653,DV2007-08935-2106,0.0625
674653,CHN2009-01-981139,0.125
674653,CHN2018-01-1755649,0.5
674653,CHN2014-01-1282219,0.25
674653,B2005-6336371,0.125
674653,B2002-2265327,0.0625
674653,B2000-2352576,0.03125
674653,B2000-2352590,0.03125
674653,B1999-6340916,0.0625
674653,B1994-6142774,0.03125
674653,B1994-6633774,0.03125
674653,B2007-5067344,0.125
674653,B2000-4065880,0.0625
674653,B1998-4184729,0.03125
674653,B1998-3024841,0.03125
674653,B2001-6182211,0.0625
674653,B1998-5296409,0.03125
674653,B1997-6523459,0.03125
674653,NL2012-1618935,0.25
674658,CHN2017-01-0662185,0.5
674658,B2015-4146054,0.25
674658,CHN2015-01-0818841,0.25
674658,CHN2017-01-0661680,0.5
674658,CHN2016-01-0296215,0.25
674658,NL2013-1239323,0.125
674658,NL2006-2162253,0.0625
674658,NL2003-1135462,0.03125
674658,NL2003-1135318,0.03125
674658,NL2003-1135475,0.0625
674658,NL2002-1635264,0.046875
674658,NL1995-1941948,0.03125
674658,NL2011-1740912,0.125
674658,NL2008-1537203,0.0625
674658,NL2007-1817852,0.03125
674658,NL2007-1817880,0.03125
674658,NL2009-1186313,0.0625
674658,NL2007-1817907,0.03125
674658,NL2004-2050252,0.015625
674658,NL2003-1103686,0.015625
674658,NL2008-1537236,0.03125
674658,NL2001-1886517,0.015625
674658,CHN2015-01-1375179,0.25
674658,CHN2013-01-089986,0.125
674658,CHN2011-01-469855,0.0625
674658,CHN2008-01-968609,0.03125
674658,B2003-5071602,0.046875
674658,B1998-2398266,0.03125
674658,CHN2007-01-480762,0.03125
674658,CHN2011-01-469262,0.0625
674658,CHN2009-01-803709,0.03125
674658,CHN2009-01-222586,0.03125
674658,CHN2006-01-020578,0.015625
674658,CHN2010-01-281310,0.125
674658,CHN2005-01-502380,0.0625
674658,B2007-5067344,0.0625
674658,B2000-4065880,0.03125
674658,B1998-4184729,0.015625
674658,B1998-3024841,0.015625
674658,B2001-6182211,0.03125
674658,B1998-5296409,0.015625
674658,B1997-6523459,0.015625
674662,CHN2017-01-0662185,0.5
674662,B2015-4146054,0.25
674662,CHN2015-01-0818841,0.25
674662,CHN2017-01-0661680,0.5
674662,CHN2016-01-0296215,0.25
674662,NL2013-1239323,0.125
674662,NL2006-2162253,0.0625
674662,NL2003-1135462,0.03125
674662,NL2003-1135318,0.03125
674662,NL2003-1135475,0.0625
674662,NL2002-1635264,0.046875
674662,NL1995-1941948,0.03125
674662,NL2011-1740912,0.125
674662,NL2008-1537203,0.0625
674662,NL2007-1817852,0.03125
674662,NL2007-1817880,0.03125
674662,NL2009-1186313,0.0625
674662,NL2007-1817907,0.03125
674662,NL2004-2050252,0.015625
674662,NL2003-1103686,0.015625
674662,NL2008-1537236,0.03125
674662,NL2001-1886517,0.015625
674662,CHN2015-01-1375179,0.25
674662,CHN2013-01-089986,0.125
674662,CHN2011-01-469855,0.0625
674662,CHN2008-01-968609,0.03125
674662,B2003-5071602,0.046875
674662,B1998-2398266,0.03125
674662,CHN2007-01-480762,0.03125
674662,CHN2011-01-469262,0.0625
674662,CHN2009-01-803709,0.03125
674662,CHN2009-01-222586,0.03125
674662,CHN2006-01-020578,0.015625
674662,CHN2010-01-281310,0.125
674662,CHN2005-01-502380,0.0625
674662,B2007-5067344,0.0625
674662,B2000-4065880,0.03125
674662,B1998-4184729,0.015625
674662,B1998-3024841,0.015625
674662,B2001-6182211,0.03125
674662,B1998-5296409,0.015625
674662,B1997-6523459,0.015625
674672,CHN2017-01-0100653,0.5
674672,CHN2016-01-0296279,0.25
674672,CHN2013-01-850569,0.125
674672,CHN2014-01-00698,0.125
674672,CHN2015-01-1375670,0.25
674672,B2005-5148997,0.125
674672,B2005-3168575,0.125
674672,CHN2014-01-00707,0.5
674672,B2008-6144214,0.25
674672,CHN2011-01-469905,0.25
674672,B2003-2120191,0.125
674672,B1998-4185270,0.0625
674672,B1997-4263054,0.03125
674672,B1991-4560548,0.03125
674672,B1993-4429362,0.0625
674672,B1990-4208471,0.03125
674672,B1989-4139920,0.03125
674672,B1998-2398266,0.125
674672,B1994-5314930,0.0625
674672,B1991-5248546,0.03125
674672,B1991-5248516,0.03125
674672,B1995-2363122,0.0625
674672,B1990-2523263,0.03125
674672,B1987-3190166,0.03125
674674,CHN2017-01-1363626,0.5
674674,CHN2013-01-850547,0.25
674674,CHN2013-01-850585,0.25
674674,B2005-6336371,0.125
674674,B2002-2265327,0.0625
674674,B2000-2352576,0.03125
674674,B2000-2352590,0.03125
674674,B1999-6340916,0.0625
674674,B1994-6142774,0.03125
674674,B1994-6633774,0.03125
674674,B2009-3146071,0.125
674674,B2006-3134235,0.0625
674674,B2007-3153111,0.0625
674674,CHN2015-01-1375459,0.5
674674,CHN2013-01-089986,0.25
674674,CHN2011-01-469855,0.125
674674,CHN2008-01-968609,0.0625
674674,B2003-5071602,0.09375
674674,B1997-5166412,0.046875
674674,B2001-5010172,0.046875
674674,B1998-2398266,0.0625
674674,B1994-5314930,0.03125
674674,B1995-2363122,0.03125
674674,CHN2007-01-480762,0.0625
674674,CHN2011-01-469262,0.125
674674,CHN2009-01-803709,0.0625
674674,CHN2009-01-222586,0.0625
674674,CHN2006-01-020578,0.03125
674674,CHN2010-01-281310,0.25
674674,CHN2005-01-502380,0.125
674674,B2007-5067344,0.125
674674,B2000-4065880,0.0625
674674,B1998-4184729,0.03125
674674,B1998-3024841,0.03125
674674,B2001-6182211,0.0625
674674,B1998-5296409,0.03125
674674,B1997-6523459,0.03125
674675,CHN2017-01-1363626,0.5
674675,CHN2013-01-850547,0.25
674675,CHN2013-01-850585,0.25
674675,B2005-6336371,0.125
674675,B2002-2265327,0.0625
674675,B2000-2352576,0.03125
674675,B2000-2352590,0.03125
674675,B1999-6340916,0.0625
674675,B1994-6142774,0.03125
674675,B1994-6633774,0.03125
674675,B2009-3146071,0.125
674675,B2006-3134235,0.0625
674675,B2007-3153111,0.0625
674675,CHN2015-01-1375459,0.5
674675,CHN2013-01-089986,0.25
674675,CHN2011-01-469855,0.125
674675,CHN2008-01-968609,0.0625
674675,B2003-5071602,0.09375
674675,B1997-5166412,0.046875
674675,B2001-5010172,0.046875
674675,B1998-2398266,0.0625
674675,B1994-5314930,0.03125
674675,B1995-2363122,0.03125
674675,CHN2007-01-480762,0.0625
674675,CHN2011-01-469262,0.125
674675,CHN2009-01-803709,0.0625
674675,CHN2009-01-222586,0.0625
674675,CHN2006-01-020578,0.03125
674675,CHN2010-01-281310,0.25
674675,CHN2005-01-502380,0.125
674675,B2007-5067344,0.125
674675,B2000-4065880,0.0625
674675,B1998-4184729,0.03125
674675,B1998-3024841,0.03125
674675,B2001-6182211,0.0625
674675,B1998-5296409,0.03125
674675,B1997-6523459,0.03125
674677,CHN2014-01-00694,0.5
674677,CHN2008-01-968609,0.25
674677,B2003-5071602,0.25
674677,B1997-5166412,0.125
674677,B2001-5010172,0.125
674677,B1998-2398266,0.125
674677,B1994-5314930,0.0625
674677,B1991-5248546,0.03125
674677,B1991-5248516,0.03125
674677,B1995-2363122,0.0625
674677,B1990-2523263,0.03125
674677,B1987-3190166,0.03125
674677,CHN2009-01-803710,0.25
674677,B2001-6234954,0.125
674677,B1998-6484219,0.0625
674677,B1990-6088614,0.0625
674677,B1996-6335231,0.125
674677,B1991-6445551,0.0625
674677,B1990-6531177,0.03125
674677,B1989-6366084,0.03125
674677,B1994-6086120,0.0625
674677,B1992-6542371,0.03125
674677,B1992-6542479,0.03125
674677,CHN2014-01-04477,0.5
674677,CHN2010-01-968028,0.25
674677,B2002-4478706,0.125
674677,B2000-4065833,0.0625
674677,B1996-4391982,0.03125
674677,B1998-4184899,0.03125
674677,B1999-4393573,0.0625
674677,B1996-4391925,0.03125
674677,B1991-4261261,0.03125
674677,CHN1998-01-028823,0.125
674677,CHN2008-01-968506,0.25
674677,B1995-5111447,0.125
674678,CHN2014-01-00694,0.5
674678,CHN2008-01-968609,0.25
674678,B2003-5071602,0.25
674678,B1997-5166412,0.125
674678,B2001-5010172,0.125
674678,B1998-2398266,0.125
674678,B1994-5314930,0.0625
674678,B1991-5248546,0.03125
674678,B1991-5248516,0.03125
674678,B1995-2363122,0.0625
674678,B1990-2523263,0.03125
674678,B1987-3190166,0.03125
674678,CHN2009-01-803710,0.25
674678,B2001-6234954,0.125
674678,B1998-6484219,0.0625
674678,B1990-6088614,0.0625
674678,B1996-6335231,0.125
674678,B1991-6445551,0.0625
674678,B1990-6531177,0.03125
674678,B1989-6366084,0.03125
674678,B1994-6086120,0.0625
674678,B1992-6542371,0.03125
674678,B1992-6542479,0.03125
674678,CHN2014-01-04477,0.5
674678,CHN2010-01-968028,0.25
674678,B2002-4478706,0.125
674678,B2000-4065833,0.0625
674678,B1996-4391982,0.03125
674678,B1998-4184899,0.03125
674678,B1999-4393573,0.0625
674678,B1996-4391925,0.03125
674678,B1991-4261261,0.03125
674678,CHN1998-01-028823,0.125
674678,CHN2008-01-968506,0.25
674678,B1995-5111447,0.125
674679,CHN2017-01-1605840,0.5
674679,CHN2009-01-981112,0.25
674679,CHN2005-01-502380,0.125
674679,B2007-5067344,0.375
674679,B2000-4065880,0.1875
674679,B1998-4184729,0.09375
674679,B1998-3024841,0.09375
674679,B2001-6182211,0.1875
674679,B1998-5296409,0.09375
674679,B1997-6523459,0.09375
674679,CHN2018-01-1755091,0.5
674679,B2005-6336371,0.25
674679,B2002-2265327,0.125
674679,B2000-2352576,0.0625
674679,B2000-2352590,0.0625
674679,B1999-6340916,0.125
674679,B1994-6142774,0.0625
674679,B1994-6633774,0.0625
674679,CHN2009-01-803710,0.25
674679,B2001-6234954,0.125
674679,B1998-6484219,0.0625
674679,B1990-6088614,0.0625
674679,B1996-6335231,0.125
674679,B1991-6445551,0.0625
674679,B1990-6531177,0.03125
674679,B1989-6366084,0.03125
674679,B1994-6086120,0.0625
674679,B1992-6542371,0.03125
674679,B1992-6542479,0.03125
674681,CHN2017-01-0100711,0.5
674681,CHN2012-01-1003066,0.25
674681,CHN2009-01-981120,0.125
674681,NL2007-1841638,0.0625
674681,B2007-5175949,0.0625
674681,CHN2010-01-281310,0.125
674681,CHN2005-01-502380,0.1875
674681,B2007-5067344,0.4375
674681,B2000-4065880,0.21875
674681,B1998-4184729,0.109375
674681,B1998-3024841,0.109375
674681,B2001-6182211,0.21875
674681,B1998-5296409,0.109375
674681,B1997-6523459,0.109375
674681,CHN2011-01-469906,0.25
674681,B2003-2120191,0.125
674681,B1998-4185270,0.0625
674681,B1997-4263054,0.03125
674681,B1991-4560548,0.03125
674681,B1993-4429362,0.0625
674681,B1990-4208471,0.03125
674681,B1989-4139920,0.03125
674681,B1998-2398266,0.125
674681,B1994-5314930,0.0625
674681,B1991-5248546,0.03125
674681,B1991-5248516,0.03125
674681,B1995-2363122,0.0625
674681,B1990-2523263,0.03125
674681,B1987-3190166,0.03125
674681,CHN2017-01-1605839,0.5
674681,CHN2009-01-981112,0.25
674682,CHN2017-01-0661689,0.5
674682,CHN2013-01-850570,0.25
674682,CHN2009-01-803711,0.125
674682,CHN2011-01-469806,0.125
674682,NL2014-1059421,0.25
674682,NL2013-1239421,0.125
674682,NL2012-1619198,0.125
674682,CHN2017-01-1605839,0.5
674682,CHN2009-01-981112,0.25
674682,CHN2005-01-502380,0.125
674682,B2007-5067344,0.375
674682,B2000-4065880,0.1875
674682,B1998-4184729,0.09375
674682,B1998-3024841,0.09375
674682,B2001-6182211,0.1875
674682,B1998-5296409,0.09375
674682,B1997-6523459,0.09375
674683,CHN2017-01-0661689,0.5
674683,CHN2013-01-850570,0.25
674683,CHN2009-01-803711,0.125
674683,CHN2011-01-469806,0.125
674683,NL2014-1059421,0.25
674683,NL2013-1239421,0.125
674683,NL2012-1619198,0.125
674683,CHN2017-01-1605839,0.5
674683,CHN2009-01-981112,0.25
674683,CHN2005-01-502380,0.125
674683,B2007-5067344,0.375
674683,B2000-4065880,0.1875
674683,B1998-4184729,0.09375
674683,B1998-3024841,0.09375
674683,B2001-6182211,0.1875
674683,B1998-5296409,0.09375
674683,B1997-6523459,0.09375
674686,CHN2017-01-0666807,0.5
674686,NL2014-1059341,0.25
674686,CHN2013-01-850554,0.25
674686,CHN2016-01-1485032,0.5
674686,CHN2009-01-981112,0.25
674686,CHN2005-01-502380,0.125
674686,B2007-5067344,0.375
674686,B2000-4065880,0.1875
674686,B1998-4184729,0.09375
674686,B1998-3024841,0.09375
674686,B2001-6182211,0.1875
674686,B1998-5296409,0.09375
674686,B1997-6523459,0.09375
674687,CHN2017-01-0666807,0.5
674687,NL2014-1059341,0.25
674687,CHN2013-01-850554,0.25
674687,CHN2016-01-1485032,0.5
674687,CHN2009-01-981112,0.25
674687,CHN2005-01-502380,0.125
674687,B2007-5067344,0.375
674687,B2000-4065880,0.1875
674687,B1998-4184729,0.09375
674687,B1998-3024841,0.09375
674687,B2001-6182211,0.1875
674687,B1998-5296409,0.09375
674687,B1997-6523459,0.09375
674690,CHN2016-01-1485081,0.5
674690,CHN2009-01-981112,0.25
674690,CHN2005-01-502380,0.125
674690,B2007-5067344,0.4375
674690,B2000-4065880,0.21875
674690,B1998-4184729,0.109375
674690,B1998-3024841,0.109375
674690,B2001-6182211,0.21875
674690,B1998-5296409,0.109375
674690,B1997-6523459,0.109375
674690,CHN2018-00,0.5
674690,CHN2016-01-0296226,0.25
674690,CHN2014-01-1282219,0.125
674690,B2005-6336371,0.1875
674690,B2002-2265327,0.09375
674690,B2000-2352576,0.046875
674690,B2000-2352590,0.046875
674690,B1999-6340916,0.09375
674690,B1994-6142774,0.046875
674690,B1994-6633774,0.046875
674690,CHN2013-01-850541,0.125
674690,CHN2011-01-469910,0.0625
674690,CHN2002-01-477844,0.03125
674690,B1998-2398266,0.03125
674690,B1994-5314930,0.015625
674690,B1995-2363122,0.015625
674690,CHN2010-01-968024,0.0625
674690,B2002-2315943,0.03125
674690,B2000-2376057,0.015625
674690,B1999-2017712,0.015625
674690,B2003-4133532,0.03125
674690,B1998-4197168,0.015625
674690,B1995-4440907,0.015625
674690,CHN2013-01-850585,0.25
674690,B2009-3146071,0.125
674690,B2006-3134235,0.0625
674690,B2007-3153111,0.0625
674691,CHN2016-01-1485081,0.5
674691,CHN2009-01-981112,0.25
674691,CHN2005-01-502380,0.125
674691,B2007-5067344,0.4375
674691,B2000-4065880,0.21875
674691,B1998-4184729,0.109375
674691,B1998-3024841,0.109375
674691,B2001-6182211,0.21875
674691,B1998-5296409,0.109375
674691,B1997-6523459,0.109375
674691,CHN2018-00,0.5
674691,CHN2016-01-0296226,0.25
674691,CHN2014-01-1282219,0.125
674691,B2005-6336371,0.1875
674691,B2002-2265327,0.09375
674691,B2000-2352576,0.046875
674691,B2000-2352590,0.046875
674691,B1999-6340916,0.09375
674691,B1994-6142774,0.046875
674691,B1994-6633774,0.046875
674691,CHN2013-01-850541,0.125
674691,CHN2011-01-469910,0.0625
674691,CHN2002-01-477844,0.03125
674691,B1998-2398266,0.03125
674691,B1994-5314930,0.015625
674691,B1995-2363122,0.015625
674691,CHN2010-01-968024,0.0625
674691,B2002-2315943,0.03125
674691,B2000-2376057,0.015625
674691,B1999-2017712,0.015625
674691,B2003-4133532,0.03125
674691,B1998-4197168,0.015625
674691,B1995-4440907,0.015625
674691,CHN2013-01-850585,0.25
674691,B2009-3146071,0.125
674691,B2006-3134235,0.0625
674691,B2007-3153111,0.0625
674692,CHN2016-01-1485081,0.5
674692,CHN2009-01-981112,0.25
674692,CHN2005-01-502380,0.125
674692,B2007-5067344,0.4375
674692,B2000-4065880,0.21875
674692,B1998-4184729,0.109375
674692,B1998-3024841,0.109375
674692,B2001-6182211,0.21875
674692,B1998-5296409,0.109375
674692,B1997-6523459,0.109375
674692,CHN2018-00,0.5
674692,CHN2016-01-0296226,0.25
674692,CHN2014-01-1282219,0.125
674692,B2005-6336371,0.1875
674692,B2002-2265327,0.09375
674692,B2000-2352576,0.046875
674692,B2000-2352590,0.046875
674692,B1999-6340916,0.09375
674692,B1994-6142774,0.046875
674692,B1994-6633774,0.046875
674692,CHN2013-01-850541,0.125
674692,CHN2011-01-469910,0.0625
674692,CHN2002-01-477844,0.03125
674692,B1998-2398266,0.03125
674692,B1994-5314930,0.015625
674692,B1995-2363122,0.015625
674692,CHN2010-01-968024,0.0625
674692,B2002-2315943,0.03125
674692,B2000-2376057,0.015625
674692,B1999-2017712,0.015625
674692,B2003-4133532,0.03125
674692,B1998-4197168,0.015625
674692,B1995-4440907,0.015625
674692,CHN2013-01-850585,0.25
674692,B2009-3146071,0.125
674692,B2006-3134235,0.0625
674692,B2007-3153111,0.0625
674732,CHN2017-01-1605918,0.5
674732,CHN2009-01-981105,0.25
674732,CHN2010-01-968052,0.25
674732,CHN2018-00,0.5
674732,CHN2016-01-0296226,0.25
674732,CHN2014-01-1282219,0.125
674732,B2005-6336371,0.1875
674732,B2002-2265327,0.09375
674732,B2000-2352576,0.046875
674732,B2000-2352590,0.046875
674732,B1999-6340916,0.09375
674732,B1994-6142774,0.046875
674732,B1994-6633774,0.046875
674732,B2007-5067344,0.0625
674732,B2000-4065880,0.03125
674732,B1998-4184729,0.015625
674732,B1998-3024841,0.015625
674732,B2001-6182211,0.03125
674732,B1998-5296409,0.015625
674732,B1997-6523459,0.015625
674732,CHN2013-01-850541,0.125
674732,CHN2011-01-469910,0.0625
674732,CHN2002-01-477844,0.03125
674732,B1998-2398266,0.03125
674732,B1994-5314930,0.015625
674732,B1995-2363122,0.015625
674732,CHN2010-01-968024,0.0625
674732,B2002-2315943,0.03125
674732,B2000-2376057,0.015625
674732,B1999-2017712,0.015625
674732,B2003-4133532,0.03125
674732,B1998-4197168,0.015625
674732,B1995-4440907,0.015625
674732,CHN2013-01-850585,0.25
674732,B2009-3146071,0.125
674732,B2006-3134235,0.0625
674732,B2007-3153111,0.0625
674734,NL2010-1682295,0.5
674734,B2004-3227967,0.25
674734,NL2008-1537227,0.25
674734,NL2005-1394813,0.125
674734,NL1998-1215809,0.125
674734,NL1995-1942000,0.0625
674734,NL1993-2696143,0.0625
674734,CHN2009-01-803710,0.5
674734,B2001-6234954,0.25
674734,B1998-6484219,0.125
674734,B1990-6088614,0.125
674734,B1996-6335231,0.25
674734,B1991-6445551,0.125
674734,B1990-6531177,0.0625
674734,B1989-6366084,0.0625
674734,B1994-6086120,0.125
674734,B1992-6542371,0.0625
674734,B1992-6542479,0.0625
674735,B2010-6358533,0.5
674735,B2006-6056112,0.25
674735,B2005-6450535,0.25
674735,CHN2009-01-803710,0.5
674735,B2001-6234954,0.25
674735,B1998-6484219,0.125
674735,B1990-6088614,0.125
674735,B1996-6335231,0.25
674735,B1991-6445551,0.125
674735,B1990-6531177,0.0625
674735,B1989-6366084,0.0625
674735,B1994-6086120,0.125
674735,B1992-6542371,0.0625
674735,B1992-6542479,0.0625
674736,B2010-6358533,0.5
674736,B2006-6056112,0.25
674736,B2005-6450535,0.25
674736,CHN2009-01-803710,0.5
674736,B2001-6234954,0.25
674736,B1998-6484219,0.125
674736,B1990-6088614,0.125
674736,B1996-6335231,0.25
674736,B1991-6445551,0.125
674736,B1990-6531177,0.0625
674736,B1989-6366084,0.0625
674736,B1994-6086120,0.125
674736,B1992-6542371,0.0625
674736,B1992-6542479,0.0625
674737,CHN2016-01-1485014,0.5
674737,B2007-6310392,0.25
674737,B1998-6589910,0.125
674737,B1998-6278036,0.125
674737,B2009-6233674,0.25
674737,CHN2009-01-803710,0.5
674737,B2001-6234954,0.25
674737,B1998-6484219,0.125
674737,B1990-6088614,0.125
674737,B1996-6335231,0.25
674737,B1991-6445551,0.125
674737,B1990-6531177,0.0625
674737,B1989-6366084,0.0625
674737,B1994-6086120,0.125
674737,B1992-6542371,0.0625
674737,B1992-6542479,0.0625
674738,NL2013-1239422,0.5
674738,NL2006-2162355,0.25
674738,NL2004-2050221,0.25
674738,NL2001-1886692,0.125
674738,NL1993-2696113,0.125
674738,CHN2009-01-803710,0.5
674738,B2001-6234954,0.25
674738,B1998-6484219,0.125
