img_id,ring,code,source
291442,CHN2018-03-0222996,F4906:2|F7284:2|F2165:3|F2215:3|F4787:3|F4800:3,structured
291447,CHN2018-03-0222052,F6580:3|F6602:3|F6610:3|F6551:4|F6574:4|F6600:4|F6645:4|F6648:4|F2097:5|F2125:5|F3091:5|F6489:5|F6498:5|F6510:5|F6542:5|F6556:5,structured
291448,CHN2015-03-0886823,F6505:3|F6555:3|F6561:3|F6569:3,structured
291449,CHN2016-03-0900731,F6500:3|F6531:3|F6552:3|F6489:4|F6498:4|F6510:4|F6542:4|F6605:4,structured
291450,NL2015-1706638,F6650:2|F6679:2|F6688:2|F6496:3|F6566:3,structured
291451,CHN2017-03-0077044,F2097:3|F2125:3|F3091:3|F6551:3|F6556:3|F6600:3|F6645:3|F6648:3,structured
291458,NL2007-1768657,,fallback
291465,CHN2018-03-0222155,F6521:3|F6522:3|F6549:3|F6553:3|F6566:3|F6650:3|F6491:4|F6496:4,structured
291468,CHN2018-03-0222009,F6580:3|F6602:3|F6610:3|F6551:4|F6574:4|F6600:4|F6645:4|F6648:4|F2097:5|F2125:5|F3091:5|F6489:5|F6498:5|F6510:5|F6542:5|F6556:5,structured
291480,CHN2011-15-064425,F99:2|F622:2|F3298:2|F2854:3|F3043:3,structured
291486,CHN13-10-403581,F6759:1|F5543:2,structured
291496,CHN11-10-003764,,fallback
291571,T2006-28167,,fallback
291587,CHN2013-29-130117,F368:2|F896:2|F6036:2|F6161:2,structured
291588,CHN2013-29-188130,F6163:1,structured
291589,T2003-06-047898,,fallback
291882,NL2010-1681883,F6531:2|F6542:3|F6605:3,structured
291883,CHN2016-03-0900792,F6551:3|F6600:3|F6645:3|F6648:3|F2097:4|F2125:4|F3091:4|F6489:4|F6498:4|F6510:4|F6542:4|F6556:4,structured
292021,,F326,fallback
292026,,F326,fallback
292041,NL2007-1143821,F1097:1|F6821:2|F7031:2,structured
292050,BELG2009-2054330,F168:2|F2738:2|F2654:3|F2990:3|F2483:4|F2666:4|F3212:5|F2988:6|F7015:6,structured
292095,B13-6031603,,fallback
292137,B13-6310047,F1375,fallback
292177,T2007-35873,,fallback
292183,T2006-54818,,fallback
292294,CHN11-10-097481,F53,fallback
292438,GFL106-2013,,fallback
292476,GFL172-2013,,fallback
29249,,F1895,fallback
292550,GFL736-2013,,fallback
292599,CHN2010-15-187610,F2497:2|F3122:2|F5405:2,structured
292614,CHN03-06-189951,,empty
292618,CHN2011-15-060539,F150:2|F474:2|F4476:2|F4479:2,structured
292624,CHN12-01-492171,,empty
292632,CHN12-01-1001098,,empty
292668,CHN2005-06-251199,,empty
292705,B11-6091500,F99,fallback
292730,B11-6327144,F152|F99,fallback
292738,NL2007-1143811,F1096:1|F7173:2|F342:3|F2470:3,structured
292739,B08-6242974,F119:2|F120:2|F3326:2|F3327:2,structured
292752,CHN2012-03-250636,,empty
292757,CHN2014-32-998157,,empty
292760,CHN2007-09-099061,,empty
292816,B11-6265368,F1186|F2407|F2413|F2456|F2467|F2544|F2545|F2546|F2547|F2640|F2659|F2705|F2774|F2856|F3042|F3307|F640|F819,fallback
292919,NL2008-1569131,,fallback
292921,NL2008-1569312,,fallback
292923,NL2012-1640455,,fallback
292926,NL2011-1764083,,fallback
292928,NL2007-1847606,,fallback
293124,CHN13-10-176230,F6759:1|F5543:2,structured
293140,,,fallback
293185,CHN2008-06-109700,,fallback
293214,CHN2009-06-110027,,fallback
293217,CHN2009-06-110028,,fallback
293236,CHN10-080002,,fallback
293248,,,fallback
293269,GFL128-2013,,fallback
293297,GFL118-2013,,fallback
293387,CHN2008-06-097774,,fallback
293444,NL08-1518338,,fallback
293446,NL07-1766826,,fallback
293447,,,fallback
293454,T2013-111028,F7304:2|F7331:3|F7324:4,structured
293473,,,fallback
293733,B2012-4302272,,fallback
293996,CHN2012-15-189251,F4583:2|F4603:2|F7115:3|F7116:3,structured
294000,CHN2011-15-057534,F2760:2|F2443:3|F5043:3,structured
294008,CHN2010-15-259345,,fallback
294079,B09-4323085,,fallback
294140,CHN12-03-067302,F139:2|F2819:2|F4561:2|F5208:2,structured
294302,,,empty
294303,,,fallback
294311,NL2009-3928965,,fallback
294312,NL2012-1736895,,fallback
294313,NL2012-1736888,,fallback
294314,NL2012-1736720,,fallback
294316,NL2012-1737013,,fallback
294317,NL2012-1736721,,fallback
294318,NL2012-1736695,,fallback
294319,NL2012-1736855,,fallback
294320,NL2012-1737002,,fallback
294321,NL2012-1736735,,fallback
294322,NL2012-1737007,,fallback
294323,NL2012-1736813,,fallback
294324,NL2012-1736736,,fallback
294327,NL2012-1736896,,fallback
294330,BELG2013-6026543,F1192|F1515,fallback
294331,BELG2013-6320102,,fallback
294334,BELG2012-6196565,,fallback
294337,BELG2013-6026544,F1192|F1515,fallback
294457,,,fallback
294528,NL2012-3237940,F6628:1|F6715:1,structured
294529,NL2012-3237931,F6628:1|F6715:1,structured
294838,,,empty
294980,CHN2013-10-177205,F2143|F2252|F2508|F2860|F3089|F3322|F3352,fallback
29500,CHN2019-08-0199954,F1315|F3170,fallback
29501,CHN2005-109144,F2521|F2592,fallback
29504,CHN2006-01181,,fallback
29507,BELG2017-6051199,F1518|F1921,fallback
29509,NL2005-5539824,F2400:2|F2519:2|F6802:2|F6917:2,structured
29510,CHN2005-0851,,fallback
295137,NL07-2036936,F615:1|F897:1,structured
29514,CHN2015-08-0099999,,fallback
295161,BELG2008-6373754,F2606|F2728,fallback
295172,B11-6171532,,fallback
295181,,,empty
29519,,F1315|F2959|F3170|F636|F637,fallback
295202,,,empty
295277,CHN2018-08-0285999,,fallback
29528,CHN2016-08-0079967,F2521|F2592,fallback
29529,BELG2003-6483072,F2457|F2596|F2607|F2647|F2858,fallback
29530,,,fallback
295321,NL11-1399792,,fallback
29533,CHN2015-08-0100000,F2596|F2647|F2776|F2777,fallback
29534,CHN2012-08-333000,F2596|F2607|F2647|F2858,fallback
295386,CHN2112-10-011833,F4591:2|F4600:2|F4621:2|F5034:2,structured
295412,CHN2016-03-0900723,F4797:2|F4798:2|F6674:3|F6531:4|F6551:4|F6600:4|F6645:4|F6648:4|F6542:5|F6605:5,structured
295472,BELG2008-6374009,,fallback
295477,,,fallback
295488,CHN2018-03-0222989,F2097:3|F2125:3|F2165:3|F2215:3|F3091:3|F4787:3|F4800:3|F6556:3,structured
295491,CHN2017-03-0077677,F2165:3|F2215:3|F4787:3|F4800:3|F2097:4|F2125:4|F3091:4|F6489:4|F6498:4|F6510:4|F6542:4|F6556:4,structured
295493,CHN2018-03-0222143,F5:1|F6504:3|F6515:3|F6527:3|F6606:3,structured
295495,CHN2018-03-0222818,F4907:1|F4743:4|F4746:4|F4776:4|F4787:4|F4906:4|F7284:4,structured
295499,CHN2017-03-0077618,F4743:3|F4746:3|F4776:3|F4787:3|F4906:3|F7284:3,structured
295501,CHN2018-03-0222855,F4888:1|F4743:4|F4746:4|F4776:4|F4787:4|F4906:4|F7284:4,structured
295502,CHN2016-03-0900551,F6551:3|F6600:3|F6645:3|F6648:3|F2097:4|F2125:4|F3091:4|F6489:4|F6498:4|F6510:4|F6542:4|F6556:4,structured
295504,CHN2018-03-0222828,F4935:1|F4743:3|F4746:3|F4776:3|F4787:3,structured
295505,CHN2018-03-0222840,F2097:3|F2125:3|F2165:3|F2215:3|F3091:3|F4787:3|F4800:3|F6556:3,structured
295506,NL12-1130537,,empty
295507,NL2015-1706702,F6650:2|F6653:2|F6496:3|F6566:3|F6615:3|F6492:4|F6497:4,structured
295508,CHN2017-03-0000000,F2097:4|F2125:4|F3091:4|F6489:4|F6498:4|F6500:4|F6510:4|F6531:4|F6542:4|F6552:4|F6556:4|F6605:5,structured
295509,NL12-1130614,,fallback
295510,NL12-1130627,,fallback
295511,NL08-4754950,,empty
295539,CHN07-10-613335,,fallback
295543,NL09-1031032,,fallback
29565,NL2010-1660231,F5852:2|F5993:2|F6008:2|F6075:2,structured
29566,DV08071-10-435,,fallback
29576,CHN2017-08-0155111,,fallback
29577,TFPF2004-853260,F2776|F2777,fallback
295933,B08-4095122,F2752,fallback
295939,,,fallback
295940,,,fallback
295943,,,fallback
296164,,,fallback
296166,,,empty
296302,CHN2014-08-060557,F2457,fallback
296303,,,fallback
296309,BELG2017-6053437,F1750,fallback
296350,CHN2018-08-0087999,,fallback
296351,CHN2017-08-0296667,,fallback
296633,CHN07-10-613336,,fallback
296810,CHN2013-11-031633,,empty
296818,CHN2013-11-032565,F4919:1|F224:3,structured
296928,CHN2013-12-182092,,empty
297052,,F110|F2643,fallback
297053,CHN2011-276437,F291:2|F2645:2|F2711:2|F5486:2,structured
297136,BE13-4035587,F1114|F1609,fallback
297226,,,empty
297236,,,fallback
297301,CHN2009-10-500927,F4771:1|F4818:1,structured
29737,DV01769-08-1173,F5117:1|F5138:1,structured
297679,C13-14-013557,,fallback
297724,,,fallback
297831,,F314,fallback
298118,,F2508,fallback
298129,,F1706|F1969|F723,fallback
298157,CHN2013-01-1263932,,fallback
298363,,,empty
29840,,,fallback
298417,NL2010-1084660,F2780|F963,fallback
298435,CHN2016-08-0045112,,fallback
298436,CHN2010-08-259019,,fallback
298447,NL12-1984104,,fallback
298454,BELG2017-2111175,F1315|F1529|F2959|F3170|F636|F637,fallback
298580,CHN2011-152522,F4161:2|F4168:2|F4484:2|F4485:2,structured
298619,NL13-1873988,,fallback
29867,,,fallback
298717,NL13-1873990,,fallback
298742,,,empty
298950,,,fallback
298968,,,fallback
298978,,,empty
299099,B2007-6206329,F1141:1|F2440:2|F3017:3|F3081:3,structured
29917,CHN2015-08-0098888,,fallback
299246,,,empty
299255,,,empty
299290,,,fallback
299414,CHN2008-08-221941,,fallback
299419,CHN2014-08-060898,,fallback
299545,BE13-2184340,,fallback
299628,DV2012-04849-716,,fallback
299635,DV2012-08114-2147,,fallback
299639,DV2013-0855-791,,fallback
299641,DV2013-0855-840,,fallback
299649,DV2010-08114-1,,fallback
299651,DV2013-02539-472,,fallback
299654,DV2010-08114-80,,fallback
299658,DV2013-0855-958,,fallback
299843,CHN2011-09-099955,,empty
29996,DV01769-08-1221,,fallback
300005,,,fallback
300011,CHN2018-08-0087776,,fallback
300012,CHN2016-08-0181111,F466,fallback
300061,CHN2014-15-090762,,fallback
300147,BELG2012-6321625,F1485|F1664,fallback
30022,,F2975,fallback
300246,,F1285|F937,fallback
300247,BE12-4186109,,fallback
300248,BE12-4186297,,fallback
30038,DV01769-08-925,,fallback
300461,,,fallback
300463,,,fallback
300464,,,fallback
3005,,,fallback
30051,IT00-000883,,fallback
300560,BELG2012-6306354,F1186|F2467|F306|F3163,fallback
300563,BELG2008-6134061,F1557,fallback
300564,BELG2012-6236114,F1186|F2467|F306|F3163,fallback
300568,BELG2012-6306400,F819:2|F985:2|F988:2|F3042:2,structured
300569,BELG2012-6236306,F819:2|F3042:2,structured
300570,BELG2012-6236129,F819:2|F3042:2,structured
300572,BELG2012-6236415,F819:2|F3042:2,structured
300575,BELG2012-6306418,,empty
300576,B2011-6265443,F1189:1|F3307:1,structured
300577,BELG2012-6325628,,fallback
300579,BELG2012-6325626,F819:2|F985:2|F988:2|F3042:2,structured
300580,B2011-6265451,F1189:1|F3307:1,structured
300583,BELG2012-6306417,,fallback
300584,BELG2012-6236214,F306:2|F1186:2,structured
300587,BELG2012-6306393,F2643:2|F2952:2|F2402:3|F2492:3|F2545:3|F3200:3,structured
300593,B2011-9079517,F1221:1|F1683:1,structured
300594,B2010-4101364,F752:1,structured
300595,,,fallback
300676,BELG2012-6236477,F819:2|F985:2|F988:2|F3042:2,structured
300684,B08-6383059,,fallback
300698,,,fallback
300699,,,fallback
300700,NL2012-1737006,,fallback
300817,CHN2013-03-139256,,fallback
300895,CHN13-12-101978,,fallback
300903,CHN13-12-101979,,fallback
300907,CHN13-12-101952,,fallback
300913,,,fallback
300957,,,empty
300962,,,fallback
300964,,,fallback
301037,DV02884-09-462,F2521:2,structured
301042,,,empty
301049,,,empty
301051,,,empty
301202,BELG2005-9029215,,fallback
301217,CHN08-20-008888,,empty
301272,B07-6371028,F3159|F3297|F402,fallback
301417,CHN12-09-435769,,empty
301505,NL10-1493095,,fallback
30160,,,empty
30162,,,empty
301730,,F3040|F3041,fallback
301821,BELG2005-3006788,,fallback
302262,CHN2013-03-687599,,fallback
302312,B07-6076018,F2643|F2903,fallback
302627,,,fallback
302658,,F1146|F235,fallback
302661,,F190|F2818,fallback
302662,,F1146|F773,fallback
302664,,,empty
302665,,F110|F1174|F3042|F3202|F3307,fallback
302666,,,fallback
302715,,F1009|F317,fallback
302720,,,fallback
302722,,F1443,fallback
302779,,,fallback
302790,,F1443,fallback
302932,,F2477|F2645|F2710|F2711|F3169|F3199,fallback
302936,,,fallback
303085,,,fallback
303099,,,fallback
303255,CHN10-15-067907,,fallback
303344,DV01769-09-465,F5113:1|F5139:1,structured
303345,DV01769-07-1113,F5117:1|F5139:1,structured
30337,NL08-2127591,,fallback
303399,,,empty
30357,NL08-2127579,,fallback
303761,,,fallback
303770,NL2009-1331839,,fallback
303837,CHN12-09-395131,F4677:1,structured
303839,CHN13-09-292168,F4647:1|F4626:2|F5039:2,structured
303840,CHN08-09-295075,,empty
303842,CHN2013-15-036298,F5325:2|F5353:2,structured
303843,CHN2012-15-217586,F5325:2|F5353:2,structured
303844,CHN2012-15-217553,F5325:2|F5353:2,structured
303845,CHN2012-15-005981,F4582:1,structured
303846,CHN2012-15-005941,F599:2|F5116:2|F5118:2|F5263:2,structured
303881,,F2480|F2554,fallback
303897,,,empty
303903,CHN2008-03-333335,,fallback
303904,,,empty
303906,,,empty
303925,B2006-6187923,F658,fallback
30393,,,empty
303934,,,empty
303942,,,empty
303945,,,empty
303997,BELG2006-9123137,F486,fallback
304040,CHN2009-03-037130,,fallback
304108,,F3260,fallback
30425,DV01769-08-996,,fallback
304250,BELG2012-6236102,F306:2|F1186:2,structured
304251,BELG2012-6236414,F819:2|F3042:2,structured
304252,BELG2011-3008415,F36:3|F951:3|F3001:3,structured
304678,CHN2010-02-100412,,empty
304679,CHN2007-02-000599,,empty
304776,,F658,fallback
304850,,,fallback
305016,,F1324,fallback
305025,,F2480|F2554,fallback
305032,,F317,fallback
305218,,,empty
305242,CHN2010-10-402806,,empty
305294,B05-6443518,,fallback
305305,B05-6443522,,fallback
30537,DV01769-08-1190,,fallback
305462,,,empty
305584,B2003-6483100,,fallback
305599,,,empty
305623,,,fallback
305625,,,fallback
305626,,,empty
305629,,,empty
305631,,,fallback
305632,,,empty
305635,,,empty
305636,,,fallback
305637,,,empty
305641,,,empty
305650,CHN2009-10-401466,,empty
305653,CHN2011-10-800470,,empty
305705,BELG2004-6468519,,fallback
305725,,,empty
305726,,,empty
305767,B13-6215574,F1672,fallback
305768,B13-6215573,F1672,fallback
305787,,,fallback
305829,,F249|F2937|F294|F2963|F2964|F99,fallback
30583,,,fallback
30584,,,fallback
305849,B10-6038133,,fallback
305933,CHN2012-09-145214,,empty
305971,CHN2011-10-371503,,empty
306152,CHN2006-10-342270,,empty
306156,,,fallback
306299,CHN2014-08-060888,,fallback
306361,B13-6215566,F1671|F1672,fallback
306364,B13-6215578,F1532|F1534,fallback
306369,B13-6215577,F1532|F1534,fallback
306451,NL2005-1405599,F2068:2|F2091:2|F2107:2|F2162:2,structured
306555,,,fallback
306719,CHN2010-10-542446,,empty
306722,CHN2011-09-153472,,empty
306737,CHN2009-10-392429,,empty
306748,CHN2012-10-562690,,empty
306749,B13-6215565,F1671|F1672,fallback
30690,CHN06-08-177957,F373:2|F3134:2|F3136:2|F3253:2,structured
306919,CHN2018-08-0081112,F466,fallback
306934,CHN2008-08-221948,,fallback
307014,,F2470|F2486|F2501|F2619|F341|F342,fallback
307018,,,empty
307019,,,empty
30749,CHN2007-06-292917,,empty
307523,B06-4126875,,fallback
307528,B06-2084217,F327,fallback
307540,CHN12-22-690256,,fallback
307542,CHN12-22-690308,,fallback
307545,CHN2013-886735,,fallback
307663,,F1443,fallback
307665,,F1443,fallback
307671,,,fallback
307675,,,fallback
307716,B10-2045201,F2736:2|F2762:2,structured
307740,NL05-1560307,F5583:1|F7245:1,structured
307747,B06-6137329,F154:2|F3217:2,structured
307749,B06-6350126,F2883:2|F3343:2,structured
307831,,,empty
307839,,,empty
307853,,,empty
307855,,,empty
307860,,,fallback
307861,,,empty
307948,CHN2014-08-128999,,fallback
307959,NL09-1594251,F5957:2,structured
307961,NL12-4240082,F5957:3,structured
308001,CHN2014-08-123333,,fallback
308047,,,fallback
308048,,F1443,fallback
308061,,,empty
30807,,,fallback
30808,,F317,fallback
308192,,,fallback
308363,CHN09-11-184263,,fallback
308366,CHN09-11-184499,,fallback
308388,,F3308|F847|F994,fallback
308390,,,fallback
308391,,,fallback
308565,CHN07-32-253380,,fallback
308568,CHN08-32-005699,,fallback
308688,,,fallback
308692,,,fallback
30880,,,fallback
308823,DV09581-13-1194,,fallback
308840,CHN2014-08-129333,F2776|F2777,fallback
308850,CHN2014-08-060900,,fallback
308851,CHN2014-08-060633,,fallback
308868,CHN2014-08-125666,F2519|F2594,fallback
308892,,,fallback
308991,NL2003-1168483,F7061:1|F7111:1,structured
308996,NL2003-1168484,,fallback
309049,CHN2015-08-0266668,,fallback
309057,DV0127-01-182,,empty
309093,,F2413|F2467,fallback
309131,,,fallback
309307,B13-6123550,F962:2|F1017:2|F1179:2,structured
309312,B09-3170370,F336,fallback
309315,,,empty
309318,BE13-6075674,F259,fallback
309319,,,fallback
309322,,,fallback
309380,B4-9151047,,empty
309394,,,empty
309445,,,fallback
309652,,,empty
309660,,,fallback
309666,,,fallback
309697,,,fallback
309698,,,fallback
309715,,,fallback
309730,,,fallback
309732,,,fallback
309733,,,fallback
309734,,,fallback
309743,,,fallback
309747,,,fallback
309748,,,fallback
309757,,,fallback
309790,,,fallback
309804,DV0919-11-1955,,fallback
309820,DV0919-12-2428,,fallback
309839,CHN2011-04-669777,,empty
309905,,,fallback
309945,DV08897-08-1208,F2436|F2521|F2592|F2645|F2711,fallback
310219,,,empty
310220,,,fallback
310221,,,empty
310446,CHN07-10-484065,,empty
310532,CHN2011-04-200899,,empty
310558,,,fallback
310560,B12-6322153,F2637:2|F2958:2,structured
310634,C13-13-055736,F3852:1|F3850:2|F3860:2,structured
310766,CHN05-01-310480,,fallback
310882,,,fallback
310887,,,empty
311006,,F2225,fallback
311079,,,fallback
311080,,,fallback
311081,CHN2010-01-600235,,fallback
311084,CHN2013-15-122675,F1516|F695,fallback
311085,CHN2013-15-122794,,fallback
311087,CHN2013-15-122607,F1642|F1787|F752,fallback
311102,,,empty
311103,,,empty
311107,CHN2014-10-584887,F4917:1|F5411:1,structured
311109,CHN2010-15-069750,,empty
311110,CHN2012-15-338944,F5433:1,structured
311111,CHN2012-15-338956,F6525:1|F7268:1,structured
311113,,,empty
311225,,,empty
311340,BELG2010-2045363,F2483|F2666,fallback
311388,CHN11-32-566626,,empty
311400,,,empty
311408,,,empty
311411,CHN0-11-12-205505,,empty
311468,,,fallback
311479,,,empty
311485,,,empty
311509,CHN11-10-527777,F366,fallback
311512,,,empty
311603,,F1535,fallback
311640,,,empty
311708,,,fallback
311709,,,fallback
311711,,,fallback
311712,,,fallback
311713,,,fallback
311755,,,empty
311796,B13-2053344,,fallback
311798,,,fallback
311802,,F865,fallback
311815,,,empty
311846,B13-2053468,,fallback
312011,,,empty
312012,,,empty
312050,,,empty
312067,,,empty
312070,,,empty
312100,,,empty
312118,BELG2007-9023141,F3203|F3206,fallback
312121,CHN2008-333996,F192:1|F4297:1,structured
312122,CHN2008-333995,,fallback
312237,,,fallback
31235,,,fallback
31237,,,empty
312450,,,empty
312596,,,empty
312600,,,empty
312692,,,fallback
312695,,,empty
312697,,F2925,fallback
312699,,F2897|F2925,fallback
312750,BELG2007-6389067,,empty
312833,CHN2011-04-032302,,fallback
313142,CHN2017-08-0199664,,fallback
3132,B04-6200926,,fallback
313283,BELG1994-6355023,F2407:2|F2456:2,structured
313316,CHN2009-22-690172,,empty
31338,NL08-1569201,F844:2|F3037:2|F7240:2|F5546:3|F7236:3,structured
313438,B05-5220409,F1618|F2752|F601|F80,fallback
313442,B06-5100749,F2752|F2839,fallback
313503,CHN13-10-781888,,empty
313509,,F3212|F515|F699,fallback
313512,,F342|F625,fallback
313517,,F2623,fallback
313540,NL2011-1408040,,fallback
313541,NL2011-1408088,,fallback
313543,NL2011-1408024,,fallback
313544,NL2011-1408017,,fallback
313546,NL2011-1408047,,fallback
313547,NL2010-1338645,,fallback
313552,B08-4347465,F3014|F3262,fallback
313564,B05-5220497,F2752|F2839,fallback
313565,B04-5065634,F2455|F3026|F80,fallback
313573,,,fallback
313580,NL2010-1339915,,fallback
313581,NL2011-1408042,,fallback
313583,NL2011-1408031,,fallback
313584,NL2011-1408110,,fallback
313585,NL2011-1408081,,fallback
3136,B04-6200986,,fallback
313616,,,fallback
313618,B2004-6231900,F260,fallback
313619,B2006-6154428,F260|F2879,fallback
313626,B2009-6130671,F3308,fallback
313627,,,fallback
313634,,,fallback
313639,,,empty
313640,AW2004-4849,,fallback
313647,,F2407|F2688,fallback
313660,,F2407|F2774|F988,fallback
313710,,,fallback
313711,,,fallback
313712,,,fallback
313714,,,fallback
313716,,,fallback
313718,,,fallback
313719,NL10-1252092,,fallback
313723,,,fallback
313724,,,fallback
313725,,,fallback
313726,,,fallback
313727,NL11-5002960,,fallback
313739,B2013-4288408,,fallback
313741,B2013-4270525,,fallback
313742,B2013-4288467,,fallback
313743,B2013-4264619,,fallback
313745,B2013-4270545,,fallback
313746,B2013-4270580,,fallback
313747,B2013-4270593,,fallback
313749,B2013-4270581,,fallback
313750,B2013-4288468,,fallback
313752,B2013-4270570,,fallback
313853,,,fallback
313872,CHN2014-08-060514,,fallback
